date,bitcoin,ethereum,bitcoin_cash,ripple,litecoin,tron,ethereum_classic,chainlink,stellar,cardano,dash,tezos,binancecoin,solana,matic_network,dogecoin,avalanche_2
2023-02-20,24284.478003714703,1680.3786857000732,135.58766182236738,0.38560607248730994,97.45735174181027,0.07039244739447992,22.485153651349705,7.9586832256883895,0.09069566894282281,0.3994330904593501,70.45943085462989,1.1872006153501844,311.35437639872123,24.810534025961243,1.4782398807775325,0.08692422545481558,19.80707266632469
2023-02-21,24786.665940845705,1700.1986814992663,144.10936745864805,0.39767472521830477,95.91104690828334,0.07185773029702283,23.13138541888446,8.00208549312575,0.09441575074538938,0.40308201111099573,72.13651255759994,1.2551127884841584,314.9405352551521,26.03500765229307,1.4720538715880276,0.0881631220617099,20.78875149248678
2023-02-22,24417.38703630947,1656.582369571119,145.27011208853543,0.3913842408172827,93.6949082804228,0.06950544443687766,22.781009618751053,7.629381487474307,0.09484362393982763,0.3924300177697884,70.36348527899868,1.2171641241470417,311.0758832548785,24.92100975933338,1.383301609762339,0.08542569758492169,20.905949972980437
2023-02-23,24146.101364545222,1643.1733937453491,141.79534423488536,0.39535865196447917,95.05692004283769,0.06936986409264374,22.463840783724635,7.712090081760591,0.0925618242667136,0.38879942471570633,73.46524272125409,1.4396836657694456,312.4648086454937,24.17008033584799,1.3969135407425588,0.08546451616252092,20.274320600174576
2023-02-24,23951.11098423326,1651.850006691427,139.06396676313446,0.38957238012624557,94.7636552916828,0.06969890906834432,22.165803889359506,7.950207693810215,0.09126547733142296,0.38371971112473635,71.13380581285371,1.351882104011192,308.513806240444,23.92438702728231,1.3555233091714305,0.08437441308612253,19.711780343558132
2023-02-25,23172.286538018925,1608.1034936538365,132.75406729689797,0.3790953257370455,91.52889246182515,0.0679606729425486,21.110065312974548,7.450479708559075,0.08932419667085742,0.3659320724562127,70.10160518276146,1.2396491005856178,301.8300281763101,23.05835270436486,1.2646567743391584,0.08102445359775248,18.37229478392857
2023-02-26,23157.038107459524,1593.9519737908456,133.14948475713595,0.378689319605292,93.16976646609973,0.06795965325572777,20.98735514163146,7.386034749165018,0.08830364945727762,0.3626513148487202,69.39103054194433,1.19741865858758,302.13581645970845,22.410354409005556,1.2474742930595364,0.08088697194534446,17.95741312737325
2023-02-27,23541.115854493557,1640.5827101943062,135.99552868528457,0.37800947130170354,95.17205213506092,0.0696198664057773,21.40908448007494,7.492412170437646,0.08922555298214911,0.36910124143563255,74.13641641499777,1.2138210061585122,308.57409402196856,23.2309130687567,1.2792801649390084,0.08229932030951698,18.445176651406214
2023-02-28,23518.12390627588,1633.9766289833817,134.73482685800903,0.3793366092044523,94.03570721690785,0.06949263695886562,21.31093745044345,7.28043224428781,0.08861587048954617,0.3654013189181053,74.2576042276509,1.1894654382519032,304.5602014720987,22.693578143913324,1.2342327438273728,0.08146702748345677,17.928759777797442
2023-03-01,23155.543746825795,1606.632639454843,131.6139091359511,0.37840780894045833,93.73046914547756,0.06910720764439733,20.749721107819454,7.192857202539157,0.08714996660942104,0.3527432177275084,71.6452464644254,1.1429933488836435,301.3031642449634,21.915750684020768,1.1939394382705606,0.08095103870054629,17.094967895935238
2023-03-02,23634.333489123786,1663.925777294461,133.87343185184602,0.3842122173302225,97.7762737272192,0.069953782723004,21.263466207650076,7.530673548783953,0.08830051147092788,0.36108421902694204,74.06278238259746,1.2051379006376322,303.18231804025635,22.505797650327754,1.2454177476323185,0.08212660646092038,17.752497514197977
2023-03-03,23464.33654185282,1647.6646669077718,131.6347816287447,0.37782759167537316,95.277902693291,0.06972898595065136,21.08839326826552,7.260257587601833,0.08780644692877622,0.3504503118629127,72.35540072394447,1.1832064442001937,299.82054496141643,21.97401655702821,1.2244656811170356,0.08056354471772947,17.442936584403224
2023-03-04,22367.43302246967,1570.668210599776,125.63819232562203,0.3797725783925803,90.57634954152962,0.06726763178539709,20.321196543896455,6.951942787047617,0.08588348282826068,0.343687410203364,69.28788150066106,1.1455124508347645,290.21813598226385,21.406769225209032,1.169699124303186,0.07703291571162806,16.671128194513695
2023-03-05,22348.32991538815,1568.4956010562191,124.55277014423122,0.375482520911302,89.2920078043364,0.06690304326389608,19.947971296170454,6.855897236011533,0.08406398278896281,0.3372756948261113,67.24018676656702,1.1162485853779909,289.16643388317925,20.955534666423198,1.1262415414158302,0.07484315221972802,16.12060911859773
2023-03-06,22421.885805853268,1563.2256620056303,124.15351936271227,0.368702052339315,89.98197629869014,0.06740469319699831,19.792417933377656,6.938785812759379,0.08311375887257218,0.33773856213566666,65.26229915294351,1.1174914694431903,288.6204867584976,21.002570684743905,1.13741115624262,0.07496406463751498,16.17545263197118
2023-03-07,22415.113659694827,1567.3501465252189,124.44177208331314,0.370949886784883,87.41085201395951,0.06751115149356554,19.67043413102684,6.8581509801520655,0.08370609912375836,0.33145635414875074,62.51006811188914,1.1385582986363392,288.02165310030506,20.630964332653576,1.1319735641686532,0.07500638988817467,16.528799793284286
2023-03-08,22217.209884905325,1563.8131822475007,121.82865198686841,0.38091941771155435,86.36179736748228,0.06639644711557569,19.233501296282668,6.873885054649982,0.08294773003023052,0.3313400143931543,62.050115713421555,1.1126608181141464,289.2451007399085,20.272742155068944,1.1503416148565038,0.07420208606304399,16.179456603617595
